Channel,Video Title,Video Description,Video ID,Comment,Comment ID,Replies,Likes
Indonesia Lawyers Club,[FULL] Setahun Jokowi-Ma&#39;ruf Amin: Dari Pandemi Sampai Demonstrasi | ILC tvOne (20/10/2020),"Jakarta, tvOnenews.com - Joko Widodo & Ma'ruf Amin telah memasuki setahun masa kepemimpinannya. Banyak catatan mewarnai berbagai peristiwa penting.",UxqLHmp_H9c,Siiip mbak asfinawati realistis oke banget,Ugxn_ySUT_dkrlYn-OJ4AaABAg,0,0
Indonesia Lawyers Club,[FULL] Setahun Jokowi-Ma&#39;ruf Amin: Dari Pandemi Sampai Demonstrasi | ILC tvOne (20/10/2020),"Jakarta, tvOnenews.com - Joko Widodo & Ma'ruf Amin telah memasuki setahun masa kepemimpinannya. Banyak catatan mewarnai berbagai peristiwa penting.",UxqLHmp_H9c,Gatot mlonggo di kasih tau kritik2nya tak ada yg baru dan sudah lumrah klo waktu menjabat akan di tuduh buruk  dan tidak ada keberhasilannya. Dan waktu pensiun giliran nyerang pula 🤣🤣🤣,Ugw3zxlSI3ARZHmp5eV4AaABAg,0,4
Indonesia Lawyers Club,[FULL] Setahun Jokowi-Ma&#39;ruf Amin: Dari Pandemi Sampai Demonstrasi | ILC tvOne (20/10/2020),"Jakarta, tvOnenews.com - Joko Widodo & Ma'ruf Amin telah memasuki setahun masa kepemimpinannya. Banyak catatan mewarnai berbagai peristiwa penting.",UxqLHmp_H9c,Corong Capaian (atau promosi) Pemerintah Vs ???? dan intelektual yang rasional.. Bagaimana agar sebaiknya memberikan yg terbaik ... untuk bangsa ini... mudah2an bukan u sekelompok kuat yg mengais rezeki hanya u nambah tajir ...tanpa melihat kepentingan sebagian .. masyarakat yg merasa tertekan..,UgxOLRMvZQyW-dHaBy14AaABAg,0,0
Indonesia Lawyers Club,[FULL] Setahun Jokowi-Ma&#39;ruf Amin: Dari Pandemi Sampai Demonstrasi | ILC tvOne (20/10/2020),"Jakarta, tvOnenews.com - Joko Widodo & Ma'ruf Amin telah memasuki setahun masa kepemimpinannya. Banyak catatan mewarnai berbagai peristiwa penting.",UxqLHmp_H9c,iki pak gatot ngomong opo yaaa....aku malah bingungi🤣🤣🤣😅,Ugw3NDoeAt6O5Mj8MSd4AaABAg,2,0
Indonesia Lawyers Club,[FULL] Setahun Jokowi-Ma&#39;ruf Amin: Dari Pandemi Sampai Demonstrasi | ILC tvOne (20/10/2020),"Jakarta, tvOnenews.com - Joko Widodo & Ma'ruf Amin telah memasuki setahun masa kepemimpinannya. Banyak catatan mewarnai berbagai peristiwa penting.",UxqLHmp_H9c,Mahpud balut nakuti. Macam mana pula saat pak Harto di ganti,Ugwrs7yAzZzwKz7BfVB4AaABAg,0,0
Indonesia Lawyers Club,[FULL] Setahun Jokowi-Ma&#39;ruf Amin: Dari Pandemi Sampai Demonstrasi | ILC tvOne (20/10/2020),"Jakarta, tvOnenews.com - Joko Widodo & Ma'ruf Amin telah memasuki setahun masa kepemimpinannya. Banyak catatan mewarnai berbagai peristiwa penting.",UxqLHmp_H9c,"Pak Sainal Muhktar,pak GN,pak Rizal Ramli dht slalu ya pak.....",UgxickKjx2XAR0JhvF54AaABAg,0,0
Indonesia Lawyers Club,[FULL] Setahun Jokowi-Ma&#39;ruf Amin: Dari Pandemi Sampai Demonstrasi | ILC tvOne (20/10/2020),"Jakarta, tvOnenews.com - Joko Widodo & Ma'ruf Amin telah memasuki setahun masa kepemimpinannya. Banyak catatan mewarnai berbagai peristiwa penting.",UxqLHmp_H9c,"22 MAKHLUK PENGHINA AGAMA ISLAM ;

1 - GUS DUR ( menyebut Al Qur'an sbg Kitab Suci paling porno dan pernah ngaku Nabi pas ceramah di Aceh, thn 1991 menyerukan agar Assalammualakum diganti saja dgn Selamat Pagi )
2 - A H O K
3 - SUKMAWATI SOEKARNOPUTRI
4 - GRACE NATHALIE
5 - DENNY SIREGAR
6 - ADE ARMANDO
7 - ABU JANDA
8 - PANJI PRAGIWAKSONO
9 - UUS KOMEDIAN
10 - ERNEST PRAKASA
11 - GE PAMUNGKAS
12 - JOSHUA SUHERMAN
13 - DEWI TANJUNG
14 - EKO KUNTHADI
15 - ARIF POYUONO
16 - GUNTUR ROMLI
17 - YOSIE PROJECT P
18 - GLENN FREDLY
19 - BUDI DJAROT
20 - JERINX SID
21 - TEDDY GUSNAEDI
22 - CHOKI MUSLIM ( CHOKI PARDEDE - TRETAN MUSLIM )",Ugz6QLhyJO6wt13ehX94AaABAg,7,11
Indonesia Lawyers Club,[FULL] Setahun Jokowi-Ma&#39;ruf Amin: Dari Pandemi Sampai Demonstrasi | ILC tvOne (20/10/2020),"Jakarta, tvOnenews.com - Joko Widodo & Ma'ruf Amin telah memasuki setahun masa kepemimpinannya. Banyak catatan mewarnai berbagai peristiwa penting.",UxqLHmp_H9c,"Ciptaker bukan berarti merubah substansi UU Naker 13, 2003 yg pointnya melemahkan buruh. Silahkan buka lap kerja, itu tugas pemerintah walau temporary sebelum kondisi investasi blm stabil, perbaiki regulasi, atasi korupsi dgn baik karena menyedot uang negara. Perbaiki attitude pengusaha, sediakan pemberian pinjaman modal kpd pengusaha. Pengusaha harus kuat, negara perlu bina dan kawal keberlangsungan perusahaan. Jadi mutualis antara buruh dan pengusaha terjaga. Perubahan UU boleh, tapi jgn menimbulkan gejolak yg ekstrim kpd salah satu pihak. Mari saling bergandengan. 👍",UgxjPxsdlZECuqyPqnd4AaABAg,0,0
Indonesia Lawyers Club,[FULL] Setahun Jokowi-Ma&#39;ruf Amin: Dari Pandemi Sampai Demonstrasi | ILC tvOne (20/10/2020),"Jakarta, tvOnenews.com - Joko Widodo & Ma'ruf Amin telah memasuki setahun masa kepemimpinannya. Banyak catatan mewarnai berbagai peristiwa penting.",UxqLHmp_H9c,"Kok Bisa Partai Demokrat Mengutus Pembicara yang Gagu🥱- memalukan Lembaga saja

Kek orang Gg ngerti apa-apa
Merilak bin Memalukan",Ugx9eiR_gJg_3JLXC5R4AaABAg,2,0
Indonesia Lawyers Club,[FULL] Setahun Jokowi-Ma&#39;ruf Amin: Dari Pandemi Sampai Demonstrasi | ILC tvOne (20/10/2020),"Jakarta, tvOnenews.com - Joko Widodo & Ma'ruf Amin telah memasuki setahun masa kepemimpinannya. Banyak catatan mewarnai berbagai peristiwa penting.",UxqLHmp_H9c,"Awal pembuka'an Moeldoko menyanjung kartu yg di klaim adalah ide sang boss yg menjanjikan masyarakat indonesia terjamin sejak lahir,  tapi dia lupa point , di antara pembiaya'an kartu tarot presiden,  rakyat harus menanggung beban hutang negara minimal 14juta,-, belum lagi pajak-pajak lain sa'at si bayi sudah mulai merengek dan membuka mata, lalu bagaimana Moeldoko tetap mengagungkan kartu tarot bosnya sedang fakta diluar sana rakyat dipaksa menelan pil pahit dr kebijakan yg di perUndang-Undangkan kedepanya?????",UgzY2igwbVP758DFAaJ4AaABAg,0,0
Indonesia Lawyers Club,[FULL] Setahun Jokowi-Ma&#39;ruf Amin: Dari Pandemi Sampai Demonstrasi | ILC tvOne (20/10/2020),"Jakarta, tvOnenews.com - Joko Widodo & Ma'ruf Amin telah memasuki setahun masa kepemimpinannya. Banyak catatan mewarnai berbagai peristiwa penting.",UxqLHmp_H9c,Asvinawati hebaaaat,UgySgKRTplrAENTIIgd4AaABAg,0,0
Indonesia Lawyers Club,[FULL] Setahun Jokowi-Ma&#39;ruf Amin: Dari Pandemi Sampai Demonstrasi | ILC tvOne (20/10/2020),"Jakarta, tvOnenews.com - Joko Widodo & Ma'ruf Amin telah memasuki setahun masa kepemimpinannya. Banyak catatan mewarnai berbagai peristiwa penting.",UxqLHmp_H9c,"Pak Mahfud Pencerahan luar biasa, moga jadi bahan masukan yang berharga.",UgzrgQPTYNujC8esQuB4AaABAg,0,3
Indonesia Lawyers Club,[FULL] Setahun Jokowi-Ma&#39;ruf Amin: Dari Pandemi Sampai Demonstrasi | ILC tvOne (20/10/2020),"Jakarta, tvOnenews.com - Joko Widodo & Ma'ruf Amin telah memasuki setahun masa kepemimpinannya. Banyak catatan mewarnai berbagai peristiwa penting.",UxqLHmp_H9c,Mbah Tejo kerennn nyentil pak Mahfud... Cengan nya halus banget....,UgxZ-eAT6cVQ8nO84KV4AaABAg,0,0
Indonesia Lawyers Club,[FULL] Setahun Jokowi-Ma&#39;ruf Amin: Dari Pandemi Sampai Demonstrasi | ILC tvOne (20/10/2020),"Jakarta, tvOnenews.com - Joko Widodo & Ma'ruf Amin telah memasuki setahun masa kepemimpinannya. Banyak catatan mewarnai berbagai peristiwa penting.",UxqLHmp_H9c,Lop U pool bang Zainal Arifin Mochtar,UgyoJsQmRC_44szNCXp4AaABAg,0,0
Indonesia Lawyers Club,[FULL] Setahun Jokowi-Ma&#39;ruf Amin: Dari Pandemi Sampai Demonstrasi | ILC tvOne (20/10/2020),"Jakarta, tvOnenews.com - Joko Widodo & Ma'ruf Amin telah memasuki setahun masa kepemimpinannya. Banyak catatan mewarnai berbagai peristiwa penting.",UxqLHmp_H9c,Nyimak tot,UgwXQjFViVJmcApnbyB4AaABAg,0,0
Indonesia Lawyers Club,[FULL] Setahun Jokowi-Ma&#39;ruf Amin: Dari Pandemi Sampai Demonstrasi | ILC tvOne (20/10/2020),"Jakarta, tvOnenews.com - Joko Widodo & Ma'ruf Amin telah memasuki setahun masa kepemimpinannya. Banyak catatan mewarnai berbagai peristiwa penting.",UxqLHmp_H9c,"Bismillah  '  Air Bah / Tsunami  Telah datang,  penghuni  ruang,  waktu dan tempat  , saling menyelamatkan  diri ?  ? ? 🤔🤔 =  @yang memiliki ( Hati yang hidup)   Nurani akan saling memandang berusaha  menolong  diri dan orang di sekitarnya  yang dapat di jangkau  untuk menolong   demi Keyakinan dan Pemikiran  kemanusiaan ( karena hati masih hidup)  walaupun  risiko  dan kemampuan  yang amat sangat  terbatas  ? ? ? ? ? 🧐    SEBALIKNYA -  orang-orang  yang  $ $$ MATI HATIYA $$$ = saling memandang untuk mencari benda / orang  yang dapat di 🤯  KORBANKAN🤯 untuk menyelamatkan  diri pribadi  ( Egosentris ,  Otoriterisme ,= Prilaku -perilaku  yang tidak  normal / tidak manusiawi,,,,, di luar batas  Kemanusiaan akan berlaku)   Jadi  :  fihak Pertama @  akan di Berkahi langit dan bumi beserta isinya / penghuninya  ( InsyAlloh  Pertolongan  Alloh amat sangat  dekat ,,,,, lebih  dekat  dari Maut.  😉) fihak kedua @  Murka  langit  dan bumi beserta  isinya  amat sangat dekat ,,,,, lebih dekat dari ilusi  fikiran jahatnya 👹= karena  akan MAWUJUD  / NYATA  .  Sadaaaaar = Setiap permainan ada akhir  permainan  ( sebodoh - bodoh nya manusiawi  adalah  orang - orang -SOMBONG-/ diambang  Kebinasaan  )   Sebelum  Terlambat  ! ! ! ! ! * ALLOH Huu Akbaaaar *🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨😎🕋",UgyVqIjERiBiil8N0xB4AaABAg,0,0
Indonesia Lawyers Club,[FULL] Setahun Jokowi-Ma&#39;ruf Amin: Dari Pandemi Sampai Demonstrasi | ILC tvOne (20/10/2020),"Jakarta, tvOnenews.com - Joko Widodo & Ma'ruf Amin telah memasuki setahun masa kepemimpinannya. Banyak catatan mewarnai berbagai peristiwa penting.",UxqLHmp_H9c,Para menteri jokowi menganga di ceramai ibu yg cerdas ini,UgzPnNMqt9eisH0qFDZ4AaABAg,0,0
Indonesia Lawyers Club,[FULL] Setahun Jokowi-Ma&#39;ruf Amin: Dari Pandemi Sampai Demonstrasi | ILC tvOne (20/10/2020),"Jakarta, tvOnenews.com - Joko Widodo & Ma'ruf Amin telah memasuki setahun masa kepemimpinannya. Banyak catatan mewarnai berbagai peristiwa penting.",UxqLHmp_H9c,Komen Mahfud diakhir acara tidak berisi apa2...  tidak merespon point' subtantif yang dikritik dlm omni bus....  Tapi hanya  jawaban ngeles saja,UgzDUFnHrfExmNrLRF54AaABAg,1,0
Indonesia Lawyers Club,[FULL] Setahun Jokowi-Ma&#39;ruf Amin: Dari Pandemi Sampai Demonstrasi | ILC tvOne (20/10/2020),"Jakarta, tvOnenews.com - Joko Widodo & Ma'ruf Amin telah memasuki setahun masa kepemimpinannya. Banyak catatan mewarnai berbagai peristiwa penting.",UxqLHmp_H9c,Is thebes pak Zainal Arifin. Luarrr.. biasa penyampaian sangat menyentuh. Sehat trus ya pak semoga ttp memberi masukan penyampaian yang selalu benarrrrrr mantap dan sangat mantap pak,UgzMACAsXfk_JpQnU6d4AaABAg,0,0
Indonesia Lawyers Club,[FULL] Setahun Jokowi-Ma&#39;ruf Amin: Dari Pandemi Sampai Demonstrasi | ILC tvOne (20/10/2020),"Jakarta, tvOnenews.com - Joko Widodo & Ma'ruf Amin telah memasuki setahun masa kepemimpinannya. Banyak catatan mewarnai berbagai peristiwa penting.",UxqLHmp_H9c,"Bukan gara gara kopit 19  ekonomi di indonesia tidak ada pertumbuhan ekonomi tp pemerintah terlalu membesar besarkan masalah ini,mmang mentri nya gx berkualitas taunya memikirkan kekayaan masing masing,negara sekaya ini tp rakyat menderita,bantuan dari pemerintah tidak merata tumpang tindih,listrik mahal harga hasil bumi anjlok,bisanya cuma briturika kayak malaikat!!!",UgwoW2b4M72ae7UnAd54AaABAg,0,0
Indonesia Lawyers Club,[FULL] Setahun Jokowi-Ma&#39;ruf Amin: Dari Pandemi Sampai Demonstrasi | ILC tvOne (20/10/2020),"Jakarta, tvOnenews.com - Joko Widodo & Ma'ruf Amin telah memasuki setahun masa kepemimpinannya. Banyak catatan mewarnai berbagai peristiwa penting.",UxqLHmp_H9c,"Andai bang Rocky Gerung ada
Dan bang haris Azhar ada
RIZAL RAMLI ORANG PINTAR YG BERPENGALAMAN",UgzHxnGoGTcEdZlNug54AaABAg,0,3
Indonesia Lawyers Club,[FULL] Setahun Jokowi-Ma&#39;ruf Amin: Dari Pandemi Sampai Demonstrasi | ILC tvOne (20/10/2020),"Jakarta, tvOnenews.com - Joko Widodo & Ma'ruf Amin telah memasuki setahun masa kepemimpinannya. Banyak catatan mewarnai berbagai peristiwa penting.",UxqLHmp_H9c,"kelak sudah tidak dikursi pemerintahan,carabicaranya akn berbeda.sudah lupa.",Ugw2HUAS2Xo4SPu1qpV4AaABAg,0,0
Indonesia Lawyers Club,[FULL] Setahun Jokowi-Ma&#39;ruf Amin: Dari Pandemi Sampai Demonstrasi | ILC tvOne (20/10/2020),"Jakarta, tvOnenews.com - Joko Widodo & Ma'ruf Amin telah memasuki setahun masa kepemimpinannya. Banyak catatan mewarnai berbagai peristiwa penting.",UxqLHmp_H9c,Sujiwo ini gak jelas pengetahuan nya tentang politik dia gak paham,Ugx9rUCeLBK6UoZBoU94AaABAg,0,0
Indonesia Lawyers Club,[FULL] Setahun Jokowi-Ma&#39;ruf Amin: Dari Pandemi Sampai Demonstrasi | ILC tvOne (20/10/2020),"Jakarta, tvOnenews.com - Joko Widodo & Ma'ruf Amin telah memasuki setahun masa kepemimpinannya. Banyak catatan mewarnai berbagai peristiwa penting.",UxqLHmp_H9c,Pokoknya Jokowi harus mundur..TITIK,Ugy8bkXjAx1yp4pfcAl4AaABAg,0,0
Indonesia Lawyers Club,[FULL] Setahun Jokowi-Ma&#39;ruf Amin: Dari Pandemi Sampai Demonstrasi | ILC tvOne (20/10/2020),"Jakarta, tvOnenews.com - Joko Widodo & Ma'ruf Amin telah memasuki setahun masa kepemimpinannya. Banyak catatan mewarnai berbagai peristiwa penting.",UxqLHmp_H9c,Jendral Halunasi,UgzrvDLKpBcPT3UA9QR4AaABAg,0,0
Indonesia Lawyers Club,[FULL] Setahun Jokowi-Ma&#39;ruf Amin: Dari Pandemi Sampai Demonstrasi | ILC tvOne (20/10/2020),"Jakarta, tvOnenews.com - Joko Widodo & Ma'ruf Amin telah memasuki setahun masa kepemimpinannya. Banyak catatan mewarnai berbagai peristiwa penting.",UxqLHmp_H9c,NO ROCKY NO PARTY !!! 🔥🔥🔥,UgycGi1YUyGVPuN0pxl4AaABAg,0,15
Indonesia Lawyers Club,[FULL] Setahun Jokowi-Ma&#39;ruf Amin: Dari Pandemi Sampai Demonstrasi | ILC tvOne (20/10/2020),"Jakarta, tvOnenews.com - Joko Widodo & Ma'ruf Amin telah memasuki setahun masa kepemimpinannya. Banyak catatan mewarnai berbagai peristiwa penting.",UxqLHmp_H9c,"Sebetulnya Indonesia gak usah banyak hutang ke negara tetangga
Kasihan rakyat yg harus membayar hutang negara. Kalau para pejabat Negara dan para penegak Hukum pingin tahu gimana caranya membayar hutang dan negara tidak hutang lagi ke Negara tetangga
Begini caranya....
Itu di sita saja semua harta dan semua aset para koruptor
Terus hukum mati para koruptor
Lah itu bisa buat Indonesia untuk bayar hutang dan tidak hutang lagi.

Pertanyaan saya berani enggak ya pejabat penegak hukum melakukan itu...? 😬",UgyD_0LdLCQzWVOvKOB4AaABAg,0,0
Indonesia Lawyers Club,[FULL] Setahun Jokowi-Ma&#39;ruf Amin: Dari Pandemi Sampai Demonstrasi | ILC tvOne (20/10/2020),"Jakarta, tvOnenews.com - Joko Widodo & Ma'ruf Amin telah memasuki setahun masa kepemimpinannya. Banyak catatan mewarnai berbagai peristiwa penting.",UxqLHmp_H9c,"Mati kutu semua setelah Prof.Mahfud menjelaskan. ""Skat Mat.."" 
Penkopulhukam RI terbaik sampai saat ini👍👍👍",Ugy9ZKL2wmd_XfB9jy54AaABAg,0,2
Indonesia Lawyers Club,[FULL] Setahun Jokowi-Ma&#39;ruf Amin: Dari Pandemi Sampai Demonstrasi | ILC tvOne (20/10/2020),"Jakarta, tvOnenews.com - Joko Widodo & Ma'ruf Amin telah memasuki setahun masa kepemimpinannya. Banyak catatan mewarnai berbagai peristiwa penting.",UxqLHmp_H9c,Pak karni mulaai hari ini sampai seterusnya saya tdk akan mengkritik siapapun lagi setelaah saya mendengar uraian seseorang  yg pandai dan berilmu dengan uraiaan yg menyesakkan hati dan saya berdoa kpd Allah semoga mereka yg mengatur negeri ini dapat  bertaubat sebelum nyawanya di cabut oleh Malaikat izrail,UgxCzcMmQXXemFqPT7B4AaABAg,0,0
Indonesia Lawyers Club,[FULL] Setahun Jokowi-Ma&#39;ruf Amin: Dari Pandemi Sampai Demonstrasi | ILC tvOne (20/10/2020),"Jakarta, tvOnenews.com - Joko Widodo & Ma'ruf Amin telah memasuki setahun masa kepemimpinannya. Banyak catatan mewarnai berbagai peristiwa penting.",UxqLHmp_H9c,Indonesia seharusnya menutup Pabrik Teh Botol Pak Karni agar kedepan Para pejabat Indonesa cerdas2 jangan terlalu banyak konsumsi Teh Botol 😂😀😀,UgwFRUGG0SvT1gXgjsd4AaABAg,0,0
Indonesia Lawyers Club,[FULL] Setahun Jokowi-Ma&#39;ruf Amin: Dari Pandemi Sampai Demonstrasi | ILC tvOne (20/10/2020),"Jakarta, tvOnenews.com - Joko Widodo & Ma'ruf Amin telah memasuki setahun masa kepemimpinannya. Banyak catatan mewarnai berbagai peristiwa penting.",UxqLHmp_H9c,Mbak Asfina!!!,Ugxqg7xWYcB7a4j9KPZ4AaABAg,0,5
Indonesia Lawyers Club,[FULL] Setahun Jokowi-Ma&#39;ruf Amin: Dari Pandemi Sampai Demonstrasi | ILC tvOne (20/10/2020),"Jakarta, tvOnenews.com - Joko Widodo & Ma'ruf Amin telah memasuki setahun masa kepemimpinannya. Banyak catatan mewarnai berbagai peristiwa penting.",UxqLHmp_H9c,Di Malaysia gak ada bpjs tapih Cina bayar 2 ringgit (rm 2) gak bikin ribet seperti bpjs pak moldoko,UgyTAiiszm4_n8pRDSl4AaABAg,1,0
Indonesia Lawyers Club,[FULL] Setahun Jokowi-Ma&#39;ruf Amin: Dari Pandemi Sampai Demonstrasi | ILC tvOne (20/10/2020),"Jakarta, tvOnenews.com - Joko Widodo & Ma'ruf Amin telah memasuki setahun masa kepemimpinannya. Banyak catatan mewarnai berbagai peristiwa penting.",UxqLHmp_H9c,kurang pak haris nih,UgyZN2wHcEJevjraDTd4AaABAg,0,0
Indonesia Lawyers Club,[FULL] Setahun Jokowi-Ma&#39;ruf Amin: Dari Pandemi Sampai Demonstrasi | ILC tvOne (20/10/2020),"Jakarta, tvOnenews.com - Joko Widodo & Ma'ruf Amin telah memasuki setahun masa kepemimpinannya. Banyak catatan mewarnai berbagai peristiwa penting.",UxqLHmp_H9c,Harusnya cocok pas bahas ini ada Najwa Shihab,UgyNo-6LtE94QXbJd9d4AaABAg,0,0
Indonesia Lawyers Club,[FULL] Setahun Jokowi-Ma&#39;ruf Amin: Dari Pandemi Sampai Demonstrasi | ILC tvOne (20/10/2020),"Jakarta, tvOnenews.com - Joko Widodo & Ma'ruf Amin telah memasuki setahun masa kepemimpinannya. Banyak catatan mewarnai berbagai peristiwa penting.",UxqLHmp_H9c,"Salut semangat dari UU Ciplaker, kalau saya liat ada tiga sisi yg jadi titik penilaian, pertama menyederhanakan regulasi, prilaku pelaksana birokrasi dan ketiga sejauh mana nilai kemanusiaan dan moral terlindungi, kalau saya boleh menilai yang terjadi Investasi banyak kendala dari zaman ke zaman regulasinya diperbaharui tetap saja lambam krena prilaku birokratnya yang masih kotor dan korup. Demi melancarkan investasi UU ini sampai sampai mengeliminir berbagi aturan pelindungan karyawan dan publik spt sertifikasi halal dll, artinya dikorbankan, tapi saya blm yakin akan lancar karena sisi insan pelaksananya belum bersih, Yaa Allah brikanlan Petunjuk dan HidayahMu, Aamiin",Ugz262Hx6lSZJ7uLcph4AaABAg,0,0
Indonesia Lawyers Club,[FULL] Setahun Jokowi-Ma&#39;ruf Amin: Dari Pandemi Sampai Demonstrasi | ILC tvOne (20/10/2020),"Jakarta, tvOnenews.com - Joko Widodo & Ma'ruf Amin telah memasuki setahun masa kepemimpinannya. Banyak catatan mewarnai berbagai peristiwa penting.",UxqLHmp_H9c,aku jae tapi nggak plonga plongo kok,Ugx93jxVlDUb08pBHgx4AaABAg,0,19
Indonesia Lawyers Club,[FULL] Setahun Jokowi-Ma&#39;ruf Amin: Dari Pandemi Sampai Demonstrasi | ILC tvOne (20/10/2020),"Jakarta, tvOnenews.com - Joko Widodo & Ma'ruf Amin telah memasuki setahun masa kepemimpinannya. Banyak catatan mewarnai berbagai peristiwa penting.",UxqLHmp_H9c,"Presiden RI harus mengamalkan pancasila, sila pertama, Ketuhanan Yang Maha Esa, Dengan mewajibkan untuk seluruh perusahan pemerintah dan swasta, diindustri, dipabrik, diperkantoran, dipasar swalayan, untuk wajib membangun Masjid di setiap area mereka, serta memelihara dengan mereka merekrut muazin dan iman shalat, serta memberikan waktu istirahat untuk mengerjakan salat. Amiin yra semoga didengar serta diwujudkan dengan tindakan nyata oleh presiden Ri dan terealisasi nyata menjadi kebaikan untuk semua rakyat. Ttd Rzw R A.",Ugz628KhFXElVBPgUG14AaABAg,0,1
Indonesia Lawyers Club,[FULL] Setahun Jokowi-Ma&#39;ruf Amin: Dari Pandemi Sampai Demonstrasi | ILC tvOne (20/10/2020),"Jakarta, tvOnenews.com - Joko Widodo & Ma'ruf Amin telah memasuki setahun masa kepemimpinannya. Banyak catatan mewarnai berbagai peristiwa penting.",UxqLHmp_H9c,Kurang seru kalau gak ada Rocky gerung,Ugy0ttlm9fZJLYiApWN4AaABAg,0,0
Indonesia Lawyers Club,[FULL] Setahun Jokowi-Ma&#39;ruf Amin: Dari Pandemi Sampai Demonstrasi | ILC tvOne (20/10/2020),"Jakarta, tvOnenews.com - Joko Widodo & Ma'ruf Amin telah memasuki setahun masa kepemimpinannya. Banyak catatan mewarnai berbagai peristiwa penting.",UxqLHmp_H9c,Bang karni knp ILC jadi takut gini bang buat undang Fadli zoon dan kwan2 bang..partai demokrat yg di undang pak amir..bukannya pak beni bg..apa sekarang ILC juga tidak independen bg...tolong jawab bg...sy penggemar ILC bg...ILC itu klo nonton ilc ky kuliah gratis bg karni...matap jiwa...tapi sekarang ko jadi bgini ILC ..bg karni...barusan DI MATA NAJWA...berani bg undang orang2...seprti RG dan mardani ali pks bg karni...KEMARIN ILC ITU KAYA BG KARNI NYIAPIN PANGGUNG BUAT KLARIFIKASI LGI KE PEMERINTAH BG.....BOSEN BANG...PEMERINTAH SEKARANG G  MAU ADA LAWAN...BG...ILC KO SEKARANG KY PAK MAHFUD MD BANG.....KARNI...PIKIR SENDIRI BG PAK MAHFUD KY APA SEKARANG...,UgzMPWB5EhQKcHB1jyB4AaABAg,0,0
Indonesia Lawyers Club,[FULL] Setahun Jokowi-Ma&#39;ruf Amin: Dari Pandemi Sampai Demonstrasi | ILC tvOne (20/10/2020),"Jakarta, tvOnenews.com - Joko Widodo & Ma'ruf Amin telah memasuki setahun masa kepemimpinannya. Banyak catatan mewarnai berbagai peristiwa penting.",UxqLHmp_H9c,Jokowi salah pilih ketua BKPM,Ugzu1pdTbpxmCibgKCh4AaABAg,0,0
Indonesia Lawyers Club,[FULL] Setahun Jokowi-Ma&#39;ruf Amin: Dari Pandemi Sampai Demonstrasi | ILC tvOne (20/10/2020),"Jakarta, tvOnenews.com - Joko Widodo & Ma'ruf Amin telah memasuki setahun masa kepemimpinannya. Banyak catatan mewarnai berbagai peristiwa penting.",UxqLHmp_H9c,"Paling lucu pas gatot ngomong, gk jelas...hwhwhwhw",UgxsHMDz29v8IA1pmtl4AaABAg,0,3
Indonesia Lawyers Club,[FULL] Setahun Jokowi-Ma&#39;ruf Amin: Dari Pandemi Sampai Demonstrasi | ILC tvOne (20/10/2020),"Jakarta, tvOnenews.com - Joko Widodo & Ma'ruf Amin telah memasuki setahun masa kepemimpinannya. Banyak catatan mewarnai berbagai peristiwa penting.",UxqLHmp_H9c,Rocky Gerung 🎉,UgzX8Lw32AfjcpNMnxV4AaABAg,0,0
Indonesia Lawyers Club,[FULL] Setahun Jokowi-Ma&#39;ruf Amin: Dari Pandemi Sampai Demonstrasi | ILC tvOne (20/10/2020),"Jakarta, tvOnenews.com - Joko Widodo & Ma'ruf Amin telah memasuki setahun masa kepemimpinannya. Banyak catatan mewarnai berbagai peristiwa penting.",UxqLHmp_H9c,"Saye suka saye suka..pernyataan YLBHI & prof Zainal Arifin Muchtar,dan Woooww.. ada yg panas dinginnnn didepan sana dengar penjelasannya.ini sekaligus memuaskan dahaga otak manusia akan kebutuhan logika sehat&waras.setelah bertahun tahun hanya dicekoki revolusi mental alias dunguisasi..TOP dah pokoknya prof,ternyata dulu dia itu panutan anda,sekarang berseberangan,junior berpihak pada rakyat dan senior berpihak pada kuku besi.seperti kisah film epic nih.hehe..tarik sisss",Ugy6yvt8SbaXSKTfnt14AaABAg,0,0
Indonesia Lawyers Club,[FULL] Setahun Jokowi-Ma&#39;ruf Amin: Dari Pandemi Sampai Demonstrasi | ILC tvOne (20/10/2020),"Jakarta, tvOnenews.com - Joko Widodo & Ma'ruf Amin telah memasuki setahun masa kepemimpinannya. Banyak catatan mewarnai berbagai peristiwa penting.",UxqLHmp_H9c,Banyak buzzer rp disini,Ugzls2iBPrJNzPqwd9F4AaABAg,0,0
Indonesia Lawyers Club,[FULL] Setahun Jokowi-Ma&#39;ruf Amin: Dari Pandemi Sampai Demonstrasi | ILC tvOne (20/10/2020),"Jakarta, tvOnenews.com - Joko Widodo & Ma'ruf Amin telah memasuki setahun masa kepemimpinannya. Banyak catatan mewarnai berbagai peristiwa penting.",UxqLHmp_H9c,Pak muldoko.... maleesss..dengeriin,UgyX5btszuRADEaWS0l4AaABAg,0,0
