Channel,Video Title,Video Description,Video ID,Comment,Comment ID,Replies,Likes
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,"Si Rocky selalu begitu, mengkritik untuk menyudutkan orang lain untuk menutupi isi pikirannya sendiri tapi sayangnya isi pkirannya itu tetep terbaca dgn semua cara2 dia merespon orang lain, suka menyalahkan org lain dll kwkkwkw",UgzarAQ-C4uF2MZadal4AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,Jadi berpikir kalo mba nana lagi mudanya mirip Lisa Blackpink,UgweWxUOSEHDiwF8Pc54AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,"Lupa kali wajar kalo berkali"" iya pikir aja sendiri",UgyDBx73dzrwBOwuuLt4AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,Mantap bung rock,Ugx2a5SRKy3MKVRP3vp4AaABAg,0,13
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,Bung kami rindu,UgyPuuU3m3Kzae22rGV4AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,Dengerin suara di menit ke 4.33,UgyJt1X-ffxoeBK-Yl54AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,"Ketawa pak roger gua demen tuh...haha
Panas tuh kuping yg lain haha",Ugyc8dxkat2ko-krLbx4AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,"No RG, no Party...
RG : Rocky dunGu",UgwXzWXHVk2jqeR6WwZ4AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,"Kirain ga di upload, akhirnya di upload juga hehe",UgxuTHvqua98hbyMHsp4AaABAg,0,15
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,"Adek saya kok gk gabung, saya kangen sama adek saya,  irma suryani",Ugy4VuuJQoUPBhv2RAR4AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,Ada yg nginjek kucing? Kalian denger?,Ugx7h6XptMaGe5Gq4694AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,"RG bikin analogi yg disediri tidak,belum ngerasain. Setahun pertama Jkw/MA minus, seperti Malam Pertama tanpa makna, sedangkan RG Kawin saja belum sdh mbahas malam pertama   wkwkwk",UgxmkWcNTyDW0m8B6eh4AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,Harusnya kalo tegang malah nyari istri apalagi malam Jum'at ini... Eh eh astaghfirullah,UgzOWWU6cecynaPXEgh4AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,"Rocky u like a iron man, anjiiimmmm bangeeeetttt 😍😍😍😍🥳🥳🥳🥳🤭🤭🤭🤣🤣🤣🤣",UgzPaxjPJxMR-z5KtAl4AaABAg,3,70
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,"no rocky no party,,,,,
,,, mantap Mba NANA ngundang rocky......",Ugx8scRi4bZ9QTFRzRl4AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,tumben biasanya nih bnyk Cebong yg komen dsini? apa udh mulai pada sadar?,UgyRYhVrSs4fwAX726F4AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,Wapres selama ngejabat ngapain aja?,Ugz4NDB8dCemn2K6ahh4AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,"Ngomong mah gampang,,,bro,,",UgxtyIT0dCR30qh55TB4AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,"Gokil bung rocki A -  
Gokil kata katanya ada aja",UgzhWwhFrdg4c2hCayJ4AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,"gakan gagal kalo ada bung rocky gerung, seruu!!",UgwRxf3qFuV7pBjoySl4AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,Rocky gedung feat nazwa Shihab = ga ada lawan,Ugy_poF2sTWIAkuJASZ4AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,"Semakin kesini semakin rakyat tidak percaya kepada pemerintah dan para elit negara walaupun para elit bilang 1+1 = 2 
#rakyatjelatabertanya",UgymcavO6X3SxAa3QwN4AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,Sama istri LuPa....??apalagi sama rakyat.....!,Ugzm0i1OAqssVPGUwwF4AaABAg,6,55
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,Bocahe Cendana #RoGer,UgzWYAh4YMEm14eoL1l4AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,"Scorenya 9,9 ...mbak...👍👍👍",UgyN2Fg_MT3EyIN_L7p4AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,MAHFUD - LUHUT FOR 2024!,UgwyrbpWw0ww1yw4emV4AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,1 tahun.? 6 tahun kalau total hasilnya..,Ugy2MXNwWWCWEW6TK-d4AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,"Tata Cara Sholat Taubat Nasuha buat buzzerp
1. Membaca niat sholat taubat nasuha.
2. Takbiratul ihram.
3. Membaca doa iftitah (sunnah).
4. Membaca suart Al-Fatihah.
5. Membaca surat dari Alquran.
6. Rukuk (membaca tasbih rukuk tiga kali).
7. Itidal (membaca doa Itidal).
8. Sujud (membaca tasbih sujud tiga kali).
Semoga bermanfaat 🙏",UgwxONuSUy2dL5h6Vsx4AaABAg,23,52
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,Pak makruf istirahat dirumah aja jgn kerja kasian bapak udah lansia ngurus negara banyak pikiran nanti bapak gampang sakit.,Ugxja5_NDgNOXgSomi94AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,Mantap rocky...,UgycMoCVoYKUHI64Cup4AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,Mata Najwa dah berapa tahun ?,UgzK_0kr9NODp2XfePx4AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,"lupa itu manusiawi... klau lg tegang klau lupa itu tidak berarti😁....itu sekelas presiden lo pak wapres...  
sma wapresnya aja sering lupa ap lg sma rakyatnya...  gak heran klau indonesia sekarang ambrul adul",UgzrJRyd5-GJDGtGXJh4AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,"Memang dari dulu suka nonton mata najwa, baik di tv atau di akun youtube Najwa Sihab ataupun narasi TV, dan setelah sekian lama nonton baru subscribe",UgxHQ95Aur6ty6fux9p4AaABAg,0,45
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,Bagis hebat om rorki sejat slalu,UgzfXH3xSXIj_BMBJjt4AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,Tahun pertama aja udah kacau... Gmna nanti tahun² berikutnya... Hadehh,UgyvKwzPeZz5ikti8Gh4AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,"Akibat rakyat disuruh berdamai dengan Covid, alhasil September ada yang MEROKET WUZZZ 🚀🚀🚀🚀

Yang MEROKET COVID, BUKAN EKONOMI

EKONOMI MALAH NYUNGSEP

RUWET RUWET RUWET",Ugy3Y4u-5VKZCmjUhCR4AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,Rocky Gerung adakah semua pernyataanmu engkau buat perbuatan... Tong kosong berbunyi nyaring...,UgxaHhoGdC8-mIAWDqt4AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,4:30 ada suara kucing keinjek ekornya,UgxggkyPK_pCWDHqZbF4AaABAg,1,16
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,public trust naik itu data hantu 😂,Ugy07CWf-Tcn68aG40Z4AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,"Pola pikir najwa ke Baca untuk memprovokasi,,,, jawaban pak makruf jg tepat,,,",Ugy3UOOBL6DHDKRcyoN4AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,Tetaplah menijilat meski berpangkat,Ugyo_YoLx28QvWEQ8sZ4AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,"Kyai mbak
Jangan manggil ma'ruf amin tok
Gak ilok nang kyai",UgytEn4frREEJscAIhB4AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,Para pemimpin gk berkompeten,Ugw5N_RUjB0rtGav5-94AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,Kok ndak ada bung adian😕😕,UgywINueJaD9ED44uFt4AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,"I see rocky, i clicked",UgyIrzSXeUFPbdc3D154AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,"A artinya nggakda bukti keadilan / kebernaran , mines berarti nggakda kejujuran . .,,,lupa = nyanyuk = pikun ? Lebih bail retired / berdzikir dan  rest bersama keluarga dan  membantu masyarakat .",UgxOgu0CcWwqfrDxg8F4AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,No rocky no party :D,UgyniuiOSEfXqEveuAB4AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,"Pasukan ROCKY GERUNG, like✌✌✌👍",UgxR7a_vyYHm6FGbOVl4AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,"Iyaya komunikasi publik baik, paling baik dah",Ugw-RdhSSPpTRHOWVDh4AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,Biasa otak pengkritik kalo ngk tegas ngk menonjol kritikan yo ngk laku😂😂😂,UgzTEgR_UnSLT5acVVF4AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,4:34 kucing siapa itu woy 😂,UgyByU4jaJSqhoJg9vd4AaABAg,2,29
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,Yang suka sama yg sebelah kanan najwa like,UgxgCAQubB9J-IXzSbZ4AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,"Terserah mau dukung pemerintah atau tidak. Tapi Rocky Gerung adalah tokoh yg menjaga akal sehat kita. Jangan cinta buta, kalau pasangan kita itu buruk harusnya kita tegur dia dan ajak dia untuk berubah mjd lebih baik.",UgwOqOzo-UYS8R8aiUh4AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,nazwa jangan memotong pembicaraan orang dulu. Biarkan bicara sampai selesai.,Ugx1RcH6L_Pj6hVHQOh4AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,Itu yg bilang rakyat percaya sama pemerintah survainya sapa kenyataanya rakyat sudah ga percaya1000%,Ugx4sOqlDqtuJ5tdsLl4AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,Irma udah kapok mau debat di tempat. Jadi bahan bulian terus wkwkwk,UgwjIsfSGVl8_yUkxKN4AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,ada rocky semua mingkem,UgzgBlAbnOTR0Wx-zyJ4AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,Pak mardigu di undang lah mba nana?🙏🙏🙏,Ugx-A8isBZWohvtNNSl4AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,public trust naik 5% turunnya 70% apa ngaruhnya cuyyyyyyyy,UgwuwjgExjwLgsOF1ap4AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,"Jam 6 aplod gokil, baru bangun guaa🤣🤣",UgzHVDSuEtkTzw0bMKZ4AaABAg,0,13
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,"Mau A-,B ato apalah...trserah lmbe ngomong.....memang lidah tak bertulang.....isok e mung maido...d konkon jabat tenanan......wkwkw...wkwkwk...wkwkwk.....gk isok",Ugy7k5otRLL0ASBxuMh4AaABAg,0,0
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,up,UgxK-JwdEOdq7mgA_wR4AaABAg,0,1
Najwa Shihab,"Satu Tahun Jokowi-Ma&#39;ruf, Berapa Skornya? (Part 1) | Mata Najwa",Tahun Pertama: Jokowi-Ma'ruf Sampai di Mana (Part 1) Rocky Gerung menilai kepercayaan publik terhadap Presiden Jokowi menurun bahkan hilang.,9hqWUmyLULo,Astagaa mbak nana kok belum hilang sih😅,UgySCSrl7OSvTKDzXJV4AaABAg,0,0
